user_id,group,converted,session_sec,pages_viewed,device
3634,Control,0,101.20212041325084,4,Mobile
3635,Control,0,184.0026166070555,7,Desktop
3636,Control,0,201.13064359526686,4,Mobile
3637,Control,1,211.6604056382908,2,Desktop
3638,Control,0,168.40108286320608,4,Desktop
3639,Control,0,324.1703317752929,4,Mobile
3640,Control,0,172.4659092678791,8,Desktop
3641,Control,0,172.3067616343503,5,Desktop
3642,Control,1,141.16573321523674,2,Mobile
3643,Control,0,191.8148749086589,1,Mobile
3644,Control,0,218.8228677625726,6,Desktop
3645,Control,0,251.1967929993403,3,Mobile
3646,Control,0,103.08936545578801,1,Mobile
3647,Control,0,171.47025639043645,3,Mobile
3648,Control,0,209.56869859450293,1,Desktop
3649,Control,0,217.28816440269946,4,Desktop
3650,Control,1,185.36017617924966,3,Desktop
3651,Control,0,214.8333183242656,2,Desktop
3652,Control,0,140.50698588908097,4,Desktop
3653,Control,0,270.6847987775096,5,Desktop
3654,Control,0,239.59454566386862,3,Tablet
3655,Control,0,111.02897171141552,2,Mobile
3656,Control,0,125.86933235357844,6,Desktop
3657,Control,0,127.41930374412016,1,Desktop
3658,Control,0,222.28834839930906,2,Desktop
3659,Control,0,114.3399728470393,6,Desktop
3660,Control,1,166.79366161855557,3,Tablet
3661,Control,0,210.0087418029226,4,Desktop
3662,Control,0,181.3608735999461,1,Mobile
3663,Control,0,199.23881336419882,5,Desktop
3664,Control,0,126.3808508758183,1,Mobile
3665,Control,0,217.71699053684847,2,Mobile
3666,Control,0,151.2733459138202,5,Desktop
3667,Control,0,167.14591790811323,3,Desktop
3668,Control,0,198.07524503482924,4,Mobile
3669,Control,0,190.66930218419665,5,Desktop
3670,Control,0,186.31890104585761,3,Desktop
3671,Control,0,143.71552479127843,5,Desktop
3672,Control,0,168.52478238404444,1,Desktop
3673,Control,0,185.12009749603698,1,Desktop
3674,Control,0,109.37031217581033,2,Desktop
3675,Control,0,159.56068685276415,4,Tablet
3676,Control,0,206.32239334680656,5,Desktop
3677,Control,0,114.74098678850615,8,Desktop
3678,Control,0,248.61199083768318,4,Desktop
3679,Control,0,254.82872944299135,4,Desktop
3680,Control,0,116.51671832219529,5,Mobile
3681,Control,0,259.6690798177577,2,Tablet
3682,Control,0,177.1030126208326,11,Mobile
3683,Control,0,208.01830075363802,3,Desktop
3684,Control,0,157.68419213294644,4,Desktop
3685,Control,0,235.7674654974719,1,Desktop
3686,Control,0,207.33517103667668,5,Desktop
3687,Control,1,140.2215708871318,2,Desktop
3688,Control,0,120.91389000190914,3,Mobile
3689,Control,0,104.68336606349276,2,Desktop
3690,Control,0,195.3367977038016,3,Desktop
3691,Control,0,216.48592764788546,4,Mobile
3692,Control,0,220.8031123328693,2,Tablet
3693,Control,0,178.51103979659422,6,Desktop
3694,Control,0,121.36519493845998,3,Desktop
3695,Control,0,147.48588610869194,3,Mobile
3696,Control,0,248.37917514290592,5,Desktop
3697,Control,1,158.34542894699553,6,Tablet
3698,Control,0,192.8879696874812,1,Desktop
3699,Control,1,125.8392234033812,3,Desktop
3700,Control,0,203.51206750024693,5,Desktop
3701,Control,0,159.82734910765072,3,Mobile
3702,Control,0,242.569199257667,3,Mobile
3703,Control,0,227.54567384137474,3,Mobile
3704,Control,0,157.73617293838052,5,Tablet
3705,Control,1,178.0334784958785,3,Desktop
3706,Control,0,154.68860679776543,2,Mobile
3707,Control,0,106.93117419002446,2,Mobile
3708,Control,0,137.8406663749031,4,Mobile
3709,Control,0,195.9019530246451,1,Desktop
3710,Control,1,202.889272402627,6,Mobile
3711,Control,0,193.17013469759513,1,Mobile
3712,Control,0,168.40468203227505,1,Mobile
3713,Control,0,236.3186633146542,4,Desktop
3714,Control,0,188.49480475085156,2,Mobile
3715,Control,1,223.6789605452771,3,Mobile
3716,Control,0,87.44236772886148,1,Desktop
3717,Control,0,30.73201383900883,3,Desktop
3718,Control,0,200.6083415310944,3,Desktop
3719,Control,0,106.63788904531808,3,Mobile
3720,Control,0,173.31515635078193,3,Mobile
3721,Control,0,168.3846627436467,6,Desktop
3722,Control,0,272.30703313285454,1,Mobile
3723,Control,1,206.99981041189835,3,Desktop
3724,Control,0,194.122246473927,6,Desktop
3725,Control,0,231.03451350485204,1,Desktop
3726,Control,1,205.26736727614713,3,Desktop
3727,Control,0,159.82776538563618,1,Mobile
3728,Control,0,243.9311761640008,3,Tablet
3729,Control,0,123.96374296614492,4,Desktop
3730,Control,0,202.77859531434592,4,Tablet
3731,Control,0,99.88366132250289,3,Mobile
3732,Control,1,196.21691216337973,3,Desktop
3733,Control,0,195.61443029751112,3,Desktop
3734,Control,0,277.20502290530646,1,Mobile
3735,Control,0,98.92643586070213,2,Mobile
3736,Control,0,151.95120532804032,5,Desktop
3737,Control,0,230.24753346157792,2,Desktop
3738,Control,0,203.44244910185193,4,Mobile
3739,Control,0,194.91677782356265,1,Desktop
3740,Control,0,132.41253633728036,3,Mobile
3741,Control,1,152.5049908549714,2,Desktop
3742,Control,0,253.4772554522791,5,Desktop
3743,Control,0,182.16699434353396,6,Desktop
3744,Control,0,205.64478328794604,4,Desktop
3745,Control,0,178.66464191729366,1,Desktop
3746,Control,0,119.93029666126291,5,Desktop
3747,Control,0,236.35957343412483,2,Mobile
3748,Control,0,212.67778114928728,4,Desktop
3749,Control,0,311.8100260551954,4,Mobile
3750,Control,0,129.14302411922003,1,Mobile
3751,Control,0,230.24151066602644,5,Mobile
3752,Control,1,112.86508186796493,2,Desktop
3753,Control,0,193.65406122201927,6,Mobile
3754,Control,0,238.70786239847405,4,Mobile
3755,Control,0,71.03256861469322,3,Desktop
3756,Control,0,173.72871391671157,1,Desktop
3757,Control,0,154.02346462765587,8,Desktop
3758,Control,0,146.3923485937683,3,Desktop
3759,Control,0,206.18669587426447,3,Mobile
3760,Control,0,246.63771385324273,6,Mobile
3761,Control,0,177.66967066239644,1,Mobile
3762,Control,0,196.30175351580112,3,Desktop
3763,Control,0,191.28698141825862,5,Tablet
3764,Control,0,185.0991928496028,3,Mobile
3765,Control,0,125.08615492583417,3,Desktop
3766,Control,0,245.9644530947591,1,Mobile
3767,Control,0,201.23574524873598,4,Desktop
3768,Control,0,206.71848195014178,4,Desktop
3769,Control,0,140.64197040359298,5,Mobile
3770,Control,0,159.74287811059176,2,Mobile
3771,Control,0,175.3126191259072,2,Desktop
3772,Control,1,100.62314186031317,2,Mobile
3773,Control,0,92.1581121141277,3,Desktop
3774,Control,0,151.95886381487878,3,Mobile
3775,Control,0,213.73864215433144,2,Desktop
3776,Control,1,149.07744355385324,3,Tablet
3777,Control,0,128.96571413251075,1,Mobile
3778,Control,0,140.19228907192814,5,Desktop
3779,Control,0,159.9561667270078,2,Mobile
3780,Control,0,165.5377570448943,4,Mobile
3781,Control,0,304.1036798713606,5,Desktop
3782,Control,0,243.00413456680252,1,Tablet
3783,Control,0,241.36257617549504,3,Tablet
3784,Control,0,249.27192003503598,4,Desktop
3785,Control,0,130.06485218662726,3,Desktop
3786,Control,0,117.76994617570185,3,Desktop
3787,Control,0,124.12213396562689,3,Desktop
3788,Control,0,258.3978373335811,3,Desktop
3789,Control,0,154.904451611463,6,Desktop
3790,Control,1,116.17540997683922,1,Tablet
3791,Control,0,161.29520898791029,5,Mobile
3792,Control,0,171.8766957556955,5,Mobile
3793,Control,0,199.76273005320093,5,Tablet
3794,Control,0,198.80230613916237,7,Desktop
3795,Control,0,139.45006898695704,3,Mobile
3796,Control,0,222.7111015882541,6,Desktop
3797,Control,0,149.8443556437413,2,Mobile
3798,Control,0,176.40480148122262,2,Desktop
3799,Control,0,222.77257387768452,1,Desktop
3800,Control,0,149.69982278306122,4,Desktop
3801,Control,0,153.68567170303743,1,Mobile
3802,Control,1,217.5417427331222,5,Tablet
3803,Control,0,137.82467528672393,1,Desktop
3804,Control,1,163.8364387017761,3,Desktop
3805,Control,0,215.5658197923591,2,Mobile
3806,Control,1,297.9750842789786,1,Desktop
3807,Control,0,218.29724776195107,2,Tablet
3808,Control,0,210.99518696445062,3,Desktop
3809,Control,0,214.19408710200014,1,Desktop
3810,Control,0,125.97453492631229,2,Desktop
3811,Control,0,191.35782062739494,3,Mobile
3812,Control,0,183.3628431414979,1,Desktop
3813,Control,0,202.6871497205016,6,Desktop
3814,Control,0,191.4079428861729,3,Mobile
3815,Control,0,205.88348225794118,1,Desktop
3816,Control,0,167.86930428054393,3,Desktop
3817,Control,0,188.2234904554486,4,Tablet
3818,Control,0,117.46942886686543,6,Mobile
3819,Control,0,167.40509970983973,5,Desktop
3820,Control,0,261.49584514971536,1,Desktop
3821,Control,0,202.53445867955406,3,Desktop
3822,Control,0,183.84934294393076,1,Mobile
3823,Control,0,289.2867801939891,4,Mobile
3824,Control,0,110.15407619344064,2,Mobile
3825,Control,0,123.97994445045791,3,Mobile
3826,Control,0,279.199127620195,4,Desktop
3827,Control,0,187.52785148269135,7,Desktop
3828,Control,0,171.65793300406133,3,Mobile
3829,Control,0,119.04376211973963,3,Desktop
3830,Control,0,209.62329465172564,3,Mobile
3831,Control,0,214.94529282401044,3,Desktop
3832,Control,0,124.8028101540807,5,Desktop
3833,Control,0,177.28484279472644,2,Mobile
3834,Control,0,166.54662923818137,1,Mobile
3835,Control,0,199.0787430530324,3,Mobile
3836,Treatment,0,136.4412366778646,5,Mobile
3837,Treatment,1,266.8571099982237,4,Desktop
3838,Treatment,0,248.37030798786822,5,Tablet
3839,Treatment,1,178.0253442696951,3,Mobile
3840,Treatment,0,186.09697085988958,2,Desktop
3841,Treatment,0,190.49678173473112,3,Mobile
3842,Treatment,0,155.19302958464232,2,Mobile
3843,Treatment,0,173.61138199707304,1,Mobile
3844,Treatment,0,183.1351297778965,4,Mobile
3845,Treatment,0,286.70776038889204,2,Mobile
3846,Treatment,0,250.06400695817402,3,Desktop
3847,Treatment,1,249.4060089035143,6,Desktop
3848,Treatment,0,218.34590871524148,3,Mobile
3849,Treatment,0,136.5470145087821,6,Mobile
3850,Treatment,0,195.71798924824415,6,Desktop
3851,Treatment,0,251.3768652787359,5,Desktop
3852,Treatment,0,128.79544538479917,4,Desktop
3853,Treatment,0,233.01042637802954,2,Mobile
3854,Treatment,1,325.74350738945213,4,Desktop
3855,Treatment,0,256.39991552943525,7,Mobile
3856,Treatment,0,275.7716024559093,4,Desktop
3857,Treatment,0,210.00863127431884,1,Mobile
3858,Treatment,0,251.23625718207444,3,Tablet
3859,Treatment,0,158.51807321052806,6,Mobile
3860,Treatment,0,241.77250967876745,4,Desktop
3861,Treatment,0,233.99134737334197,2,Mobile
3862,Treatment,0,213.94511457207147,3,Desktop
3863,Treatment,0,270.3804080845174,1,Desktop
3864,Treatment,0,168.36683391839364,2,Desktop
3865,Treatment,0,187.71183659394856,1,Desktop
3866,Treatment,0,203.25041227470632,5,Desktop
3867,Treatment,0,141.37139659008295,1,Mobile
3868,Treatment,0,210.48125690901364,3,Desktop
3869,Treatment,0,103.45882728753841,5,Mobile
3870,Treatment,0,255.5824993935515,3,Desktop
3871,Treatment,0,200.56505516112813,5,Tablet
3872,Treatment,0,169.35089028529302,3,Desktop
3873,Treatment,0,152.10945132376833,2,Desktop
3874,Treatment,0,185.0981533709447,3,Desktop
3875,Treatment,0,235.85428409248274,3,Mobile
3876,Treatment,0,228.12564383056582,1,Tablet
3877,Treatment,0,159.19541289968464,5,Mobile
3878,Treatment,0,151.4678180054801,2,Desktop
3879,Treatment,0,234.1294288475806,4,Desktop
3880,Treatment,0,158.2708927461734,2,Desktop
3881,Treatment,0,201.29503757437269,1,Desktop
3882,Treatment,0,204.80650533883525,4,Mobile
3883,Treatment,1,215.16341724497062,2,Desktop
3884,Treatment,0,245.20487366000293,4,Desktop
3885,Treatment,1,128.53703847229724,8,Desktop
3886,Treatment,1,92.88623711067318,6,Desktop
3887,Treatment,1,166.79039953244066,1,Tablet
3888,Treatment,0,297.08406243077025,3,Desktop
3889,Treatment,0,309.2195755048058,3,Desktop
3890,Treatment,0,298.7147424561238,1,Mobile
3891,Treatment,0,187.38602477316206,1,Desktop
3892,Treatment,0,99.98367049083441,3,Desktop
3893,Treatment,0,69.13284940914875,4,Mobile
3894,Treatment,0,164.22790111478238,5,Tablet
3895,Treatment,0,187.1059503417852,2,Mobile
3896,Treatment,0,269.53439705807773,4,Tablet
3897,Treatment,0,245.72930027483451,4,Mobile
3898,Treatment,0,210.50727934453914,1,Desktop
3899,Treatment,0,149.0585375982372,3,Desktop
3900,Treatment,0,145.15712429653104,3,Mobile
3901,Treatment,0,211.97702278892893,2,Desktop
3902,Treatment,0,236.33780383618495,3,Desktop
3903,Treatment,1,219.55346942350715,1,Tablet
3904,Treatment,0,141.09711222163398,3,Desktop
3905,Treatment,0,233.78671958356475,4,Desktop
3906,Treatment,0,221.42510319057763,6,Mobile
3907,Treatment,0,139.11334765954018,3,Mobile
3908,Treatment,0,154.86234663348594,7,Desktop
3909,Treatment,0,235.86727860088615,2,Desktop
3910,Treatment,0,185.102085566976,6,Desktop
3911,Treatment,0,285.4031015900051,8,Desktop
3912,Treatment,0,225.5621101835517,2,Mobile
3913,Treatment,0,171.2352846495902,4,Mobile
3914,Treatment,1,197.4386919784987,5,Desktop
3915,Treatment,1,201.4860865950745,3,Mobile
3916,Treatment,0,157.93853277170595,5,Mobile
3917,Treatment,0,147.80764910023055,3,Mobile
3918,Treatment,0,236.57644415952245,2,Desktop
3919,Treatment,0,244.49003133731526,5,Desktop
3920,Treatment,0,231.20798082541273,3,Mobile
3921,Treatment,1,281.3424951878091,1,Tablet
3922,Treatment,0,168.2024720193619,3,Desktop
3923,Treatment,0,290.08489213391215,3,Tablet
3924,Treatment,0,148.4493384795216,4,Mobile
3925,Treatment,1,142.3022940147329,3,Mobile
3926,Treatment,0,101.20226148179124,7,Desktop
3927,Treatment,0,173.48125773952506,8,Mobile
3928,Treatment,0,170.29527147438006,2,Mobile
3929,Treatment,0,226.92655041400576,2,Mobile
3930,Treatment,0,211.4140017891248,8,Mobile
3931,Treatment,1,132.3864645939475,3,Desktop
3932,Treatment,0,176.40005688658005,5,Desktop
3933,Treatment,0,177.5695888401773,1,Desktop
3934,Treatment,0,100.3209764170959,2,Desktop
3935,Treatment,0,144.0479300142647,2,Desktop
3936,Treatment,0,155.60525031622507,8,Desktop
3937,Treatment,0,276.8493760901521,8,Mobile
3938,Treatment,0,208.5297893776544,5,Mobile
3939,Treatment,0,234.41928146711248,4,Desktop
3940,Treatment,0,115.57504765679334,6,Mobile
3941,Treatment,0,263.68179656576956,3,Desktop
3942,Treatment,1,269.5606134663251,7,Desktop
3943,Treatment,0,88.09102680704557,3,Mobile
3944,Treatment,0,159.20758018462834,7,Desktop
3945,Treatment,0,225.26710651585307,4,Mobile
3946,Treatment,0,233.44136494460002,8,Desktop
3947,Treatment,0,160.6827898232028,4,Mobile
3948,Treatment,0,181.1975295320491,4,Desktop
3949,Treatment,0,165.14404164251715,4,Desktop
3950,Treatment,0,204.0729925820366,3,Desktop
3951,Treatment,0,263.8448192304052,4,Mobile
3952,Treatment,0,155.59268135723374,1,Desktop
3953,Treatment,1,253.04512737726276,2,Desktop
3954,Treatment,0,155.00803602092117,2,Desktop
3955,Treatment,0,151.38050331267135,6,Desktop
3956,Treatment,0,243.02270400887673,2,Desktop
3957,Treatment,1,248.70650079041891,3,Desktop
3958,Treatment,0,244.82754652194598,5,Tablet
3959,Treatment,0,125.63114254800223,4,Desktop
3960,Treatment,0,172.3726962060372,3,Desktop
3961,Treatment,0,243.26437256018266,3,Tablet
3962,Treatment,0,200.2848012310142,2,Desktop
3963,Treatment,0,138.94689345913946,6,Mobile
3964,Treatment,0,223.2074866518993,4,Desktop
3965,Treatment,0,158.68560075546912,4,Tablet
3966,Treatment,0,296.6988666615716,2,Tablet
3967,Treatment,0,282.9662804330042,6,Desktop
3968,Treatment,0,231.2253584495562,1,Desktop
3969,Treatment,0,272.85536876233755,1,Desktop
3970,Treatment,0,201.56352425678597,5,Tablet
3971,Treatment,1,240.0990621906259,5,Desktop
3972,Treatment,0,279.2746162416141,5,Tablet
3973,Treatment,0,211.5024274986872,5,Mobile
3974,Treatment,0,183.9647055667144,3,Desktop
3975,Treatment,0,104.24579230025863,2,Mobile
3976,Treatment,1,193.42765608531784,2,Desktop
3977,Treatment,0,243.28827515092712,6,Desktop
3978,Treatment,0,250.00983851621965,2,Desktop
3979,Treatment,0,225.74007861451253,4,Desktop
3980,Treatment,0,168.2285497770768,1,Desktop
3981,Treatment,0,89.27481370788252,2,Desktop
3982,Treatment,0,170.76316960973958,2,Mobile
3983,Treatment,0,181.26103209203268,2,Mobile
3984,Treatment,0,180.7889068045492,4,Tablet
3985,Treatment,0,232.02059963378585,4,Mobile
3986,Treatment,1,307.2122026058162,3,Mobile
3987,Treatment,0,204.79410610126013,2,Desktop
3988,Treatment,0,186.0797515963946,6,Desktop
3989,Treatment,0,183.74280028477492,6,Desktop
3990,Treatment,0,204.84116217992428,2,Desktop
3991,Treatment,0,152.44384318083806,3,Mobile
3992,Treatment,0,204.61092073103302,2,Mobile
3993,Treatment,0,222.794678498249,1,Tablet
3994,Treatment,0,209.53273349659685,4,Desktop
3995,Treatment,0,223.16480637026297,3,Mobile
3996,Treatment,0,221.85611851416945,7,Mobile
3997,Treatment,0,100.54568247644559,3,Desktop
3998,Treatment,0,233.02785871174717,4,Desktop
3999,Treatment,0,161.09418348856505,1,Tablet
4000,Treatment,0,137.72884603478232,4,Mobile
4001,Treatment,0,137.2551494679752,3,Mobile
4002,Treatment,0,221.84478857598913,3,Tablet
4003,Treatment,0,185.7583790026331,6,Mobile
4004,Treatment,0,105.49171688080241,1,Desktop
4005,Treatment,0,224.29207983557558,4,Mobile
4006,Treatment,0,118.8215528060645,5,Mobile
4007,Treatment,0,205.6901747185016,1,Desktop
4008,Treatment,0,211.11744091201797,2,Desktop
4009,Treatment,0,246.70673949322747,2,Desktop
4010,Treatment,0,295.9926632556768,3,Mobile
4011,Treatment,0,122.94280207547021,2,Desktop
4012,Treatment,0,195.11393791653228,4,Desktop
4013,Treatment,0,182.80155877256806,5,Mobile
4014,Treatment,0,221.85623272785293,1,Desktop
4015,Treatment,0,209.86178240134902,1,Tablet
4016,Treatment,0,178.6099566494859,3,Tablet
4017,Treatment,1,173.75037962640295,2,Desktop
4018,Treatment,1,136.5952029648774,4,Desktop
4019,Treatment,0,252.332387032358,4,Desktop
4020,Treatment,0,223.2562299879741,4,Desktop
4021,Treatment,0,248.47725087873255,4,Mobile
4022,Treatment,0,180.92821249384676,3,Desktop
4023,Treatment,0,161.87404922180633,4,Desktop
4024,Treatment,0,138.69267133539248,1,Desktop
4025,Treatment,0,217.7404671057363,7,Desktop
4026,Treatment,0,140.81137265094708,3,Desktop
4027,Treatment,0,299.67646879316027,1,Mobile
4028,Treatment,0,126.07965803986077,4,Desktop
4029,Treatment,0,213.0513065566876,3,Desktop
4030,Treatment,0,284.17700889675825,6,Mobile
4031,Treatment,0,230.9499367595095,4,Mobile
4032,Treatment,0,207.66205418704786,2,Desktop
4033,Treatment,0,144.73339941709574,2,Desktop
4034,Treatment,1,122.00269462877628,4,Desktop
4035,Treatment,0,240.35275599046722,3,Desktop
4036,Treatment,1,280.8380982426221,2,Mobile
4037,Treatment,1,173.86325052370057,5,Desktop
4038,Treatment,0,135.3516170811007,5,Mobile
4039,Treatment,0,62.80068131980397,5,Tablet
4040,Treatment,0,144.05793359856042,7,Mobile
4041,Treatment,0,191.7488736625528,5,Desktop
4042,Treatment,0,285.95177824602035,3,Desktop
4043,Treatment,0,235.02235307281327,3,Desktop
4044,Treatment,0,214.7796972588714,2,Mobile
4045,Treatment,0,175.9934186284378,6,Desktop
4046,Treatment,0,165.9258855509224,4,Desktop
4047,Treatment,0,275.310617862938,1,Desktop
4048,Treatment,0,209.04061974171142,3,Desktop
4049,Treatment,0,82.35696194434378,2,Mobile
4050,Treatment,0,160.95531936565163,8,Mobile
4051,Treatment,1,150.79811825256053,5,Tablet
4052,Treatment,0,167.95547949523944,6,Mobile
4053,Treatment,0,228.9600863156797,3,Desktop
4054,Treatment,0,192.0905315013163,2,Desktop
4055,Treatment,0,193.77240261479858,2,Desktop
4056,Treatment,0,270.24102387288804,1,Desktop
4057,Treatment,0,159.69464006173214,10,Mobile
4058,Treatment,0,300.53097392380425,2,Tablet
4059,Treatment,1,161.07808247459027,6,Mobile
4060,Treatment,1,202.90590081369143,5,Mobile
4061,Treatment,0,182.5338022528478,7,Desktop
4062,Treatment,0,204.78805234255285,3,Desktop
4063,Treatment,0,222.45255972902208,1,Tablet
4064,Treatment,0,221.8609382048882,6,Mobile
4065,Treatment,0,156.5785468158681,8,Desktop
4066,Treatment,0,136.23969274038362,2,Desktop
4067,Treatment,0,335.6744484998141,2,Desktop
4068,Treatment,1,171.38086132196958,7,Mobile
4069,Treatment,0,236.45668412695926,2,Desktop
4070,Treatment,0,109.57972792122418,5,Desktop
4071,Treatment,0,182.62130040524278,2,Mobile
4072,Treatment,0,191.00403388096564,4,Mobile
4073,Treatment,0,224.0048288460308,1,Desktop
4074,Treatment,0,48.26502224544336,2,Desktop
4075,Treatment,0,207.1377337193082,2,Mobile
4076,Treatment,0,134.7642199547659,2,Desktop
4077,Treatment,0,215.8390141157208,2,Desktop
4078,Treatment,0,141.00189417390104,3,Tablet
4079,Treatment,0,150.94845172409302,3,Mobile
4080,Treatment,0,182.95048142837024,3,Mobile
4081,Treatment,0,140.12187917182428,2,Mobile
4082,Treatment,0,171.8456054295555,5,Desktop
4083,Treatment,0,132.36433273011767,1,Tablet
4084,Treatment,0,97.17562515656999,4,Tablet
4085,Treatment,0,253.98763788361478,3,Mobile
4086,Treatment,0,126.71732189468395,4,Mobile
4087,Treatment,0,188.1725511815609,2,Mobile
4088,Treatment,0,239.40900948215818,4,Mobile
4089,Treatment,0,164.17807436161763,3,Desktop
4090,Treatment,0,152.61587551399543,5,Desktop
4091,Treatment,0,210.4430948767082,5,Desktop
4092,Treatment,0,259.48636024999337,7,Desktop
4093,Treatment,0,133.6876604202442,2,Desktop
4094,Treatment,1,189.74186923904085,2,Desktop
4095,Treatment,0,102.71279727679699,3,Mobile
4096,Treatment,0,176.37394479747954,3,Desktop
4097,Treatment,0,199.88125764959415,5,Mobile
4098,Treatment,0,150.99564470347138,2,Desktop
4099,Treatment,0,172.86544913961228,3,Desktop
4100,Treatment,0,120.54752774309024,2,Mobile
4101,Treatment,0,202.23932362598214,2,Desktop
4102,Treatment,0,256.06318368857325,1,Mobile
4103,Treatment,0,137.6570871626245,3,Mobile
4104,Treatment,0,163.75305283961893,3,Desktop
4105,Treatment,0,225.64004355498,5,Desktop
4106,Treatment,0,264.6649895627505,5,Desktop
4107,Treatment,1,115.87456032850878,4,Mobile
4108,Treatment,0,188.7168394421228,3,Mobile
4109,Treatment,1,213.57219522757387,9,Mobile
4110,Treatment,0,192.38689851541335,6,Desktop
4111,Treatment,0,61.7764363217602,5,Desktop
4112,Treatment,0,225.55995051198246,3,Desktop
4113,Treatment,0,281.56349930998545,3,Desktop
4114,Treatment,0,204.4163963143227,7,Desktop
4115,Treatment,0,141.28916706881552,2,Desktop
4116,Treatment,0,169.77800144996442,3,Mobile
4117,Treatment,1,295.3452187210576,5,Tablet
4118,Treatment,0,248.04793974733073,2,Desktop
4119,Treatment,0,233.2014640111381,8,Mobile
4120,Treatment,0,217.60269209439068,4,Mobile
4121,Treatment,0,161.63745882949652,1,Mobile
4122,Treatment,0,186.96858506393272,6,Desktop
4123,Treatment,0,193.71424953768164,4,Tablet
4124,Treatment,1,228.22658738354443,3,Tablet
4125,Treatment,0,280.9905391846797,6,Tablet
4126,Treatment,0,259.50859752362203,4,Mobile
4127,Treatment,0,119.93386043121777,4,Desktop
4128,Treatment,1,210.3197232895577,6,Desktop
4129,Treatment,0,238.52198398423434,8,Tablet
4130,Treatment,0,232.03731815795493,4,Desktop
4131,Treatment,0,163.39214301369194,1,Desktop
4132,Treatment,0,358.27600686725987,4,Desktop
4133,Treatment,0,127.76034907178845,3,Mobile
4134,Treatment,0,138.42463543336726,11,Mobile
4135,Treatment,0,210.8477294693867,7,Tablet
4136,Treatment,0,314.42416802301193,3,Mobile
4137,Treatment,0,152.0092832112706,3,Desktop
4138,Treatment,0,183.37943988941544,3,Mobile
4139,Treatment,0,257.2511520158631,3,Desktop
4140,Treatment,0,197.01758148117466,4,Desktop
4141,Treatment,0,179.59678800083373,3,Mobile
4142,Treatment,0,229.1098096037696,5,Desktop
4143,Treatment,0,212.98848946262763,4,Desktop
4144,Treatment,0,254.6741332100235,4,Desktop
4145,Treatment,1,269.030788898595,2,Mobile
4146,Treatment,0,214.88516830029488,2,Desktop
4147,Treatment,0,214.045299895807,5,Desktop
4148,Treatment,0,209.77610402573734,2,Mobile
4149,Treatment,0,224.90218061571082,5,Desktop
4150,Treatment,0,201.03438508293053,3,Desktop
4151,Treatment,0,197.96653347227408,1,Mobile
4152,Treatment,0,263.8144916454983,4,Mobile
4153,Treatment,0,281.38638991952735,2,Mobile
4154,Treatment,0,115.08458804516185,3,Mobile
4155,Treatment,0,198.5511633457313,4,Desktop
4156,Treatment,0,160.12180616051208,4,Tablet
4157,Treatment,0,180.89656934326604,4,Desktop
4158,Treatment,0,220.13839153544268,1,Desktop
4159,Treatment,1,234.81911043483575,3,Desktop
4160,Treatment,0,191.83304560137603,5,Tablet
4161,Treatment,0,92.76628159024584,3,Desktop
4162,Treatment,0,144.92249306831013,6,Desktop
4163,Treatment,0,247.30748186100914,2,Desktop
4164,Treatment,0,47.276546788078775,7,Desktop
4165,Treatment,0,263.30849334251,2,Mobile
4166,Treatment,0,226.66764948544977,2,Desktop
4167,Treatment,0,270.3896844841512,3,Mobile
4168,Treatment,0,187.07869472154718,4,Mobile
4169,Treatment,0,84.62270167874023,4,Mobile
4170,Treatment,0,221.66994528285738,7,Mobile
4171,Treatment,0,268.10592182210877,1,Desktop
4172,Treatment,1,248.85969930323816,1,Desktop
4173,Treatment,0,161.55196840815805,3,Mobile
4174,Treatment,0,202.77185915044558,4,Mobile
4175,Treatment,0,168.69400521710418,7,Desktop
4176,Treatment,1,152.94034446958455,8,Mobile
4177,Treatment,0,250.5463714148918,3,Desktop
4178,Treatment,0,132.1357228804161,2,Desktop
4179,Treatment,0,148.84009631801132,4,Desktop
4180,Treatment,0,137.2785901590188,5,Desktop
4181,Treatment,0,116.03638621855244,3,Desktop
4182,Treatment,0,206.0527860513432,4,Desktop
4183,Treatment,0,261.88266766650867,2,Desktop
4184,Treatment,0,187.83177840651038,6,Mobile
4185,Treatment,0,115.18387096897085,1,Desktop
4186,Treatment,0,244.19694968581152,4,Desktop
4187,Treatment,0,290.71359647192344,2,Tablet
4188,Treatment,0,162.4566721719373,6,Mobile
4189,Treatment,0,171.6795153305255,7,Mobile
4190,Treatment,0,226.3613346545867,3,Mobile
4191,Treatment,0,287.2030561281778,1,Desktop
4192,Treatment,0,169.40912198511256,3,Desktop
4193,Treatment,0,124.71526204509873,5,Desktop
4194,Treatment,0,232.72802334498235,3,Mobile
4195,Treatment,0,241.94874402282647,2,Mobile
4196,Treatment,0,198.33722977393748,1,Desktop
4197,Treatment,0,167.3026707188402,1,Desktop
4198,Treatment,0,252.69083020456253,2,Desktop
4199,Treatment,0,227.04198025013804,4,Mobile
4200,Treatment,0,155.7360465703079,4,Desktop
4201,Treatment,0,200.70021022181194,3,Mobile
4202,Treatment,0,123.65608573864444,2,Tablet
4203,Treatment,0,235.7239751040856,3,Mobile
4204,Treatment,1,183.57715368394292,6,Tablet
4205,Treatment,0,174.03590421883945,1,Desktop
4206,Treatment,0,196.19190331661613,1,Mobile
4207,Treatment,0,200.21692346316362,4,Mobile
4208,Treatment,0,247.22115338610584,4,Desktop
